card_3,card_4,card_2,carvalue,debtinc,reason_2,commutetime,hourstv,age,creddebt,lncreddebt,ed,lncardmon,lnothdebt,card_5,othdebt,lncardten,lntollmon,lnequipmon,lntollten,pets_dogs,reside,spoused,card2_3,lnequipten,lnwiremon,gender_1,card2_2,pets_cats,cartype_0,lnwireten,townsize_3.0,cardtype_3,card2benefit_4,card2benefit_3,card2benefit_2,commutewalk_1,homeown_1,spousedcat_2,polparty_1,cardtenure_23,ownpc_1,commutecar_1,jobsat_4,wiremon,owngame_1,region_5,vote_1,region_3,carbought_0,union_1,carbought_1,cardbenefit_2,card2type_4,address_22,commutebus_1,active_1,jobsat_3,card2fee_1,jobsat_5,forward_1,Total_spent
0,1,0,8,8.2,0,25,16,78,0.307664,-1.178747001,20,4.016383021,-0.173953467,0,0.840336,8.289037098,3.242726692,3.599725167,6.585937264,0,2,14,1,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,290.7264662
0,0,1,40.5,22,0,26,15,47,5.40056,1.686502652,10,2.909081993,2.257529148,0,9.55944,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,1,6.747846135,3.604226267,1,0,0,0,6.808150954,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,383.4106128
0,0,0,39.7,7.2,0,30,17,60,1.498032,0.404152247,19,2.890371758,1.753359539,0,5.773968,5.370638028,3.258096538,3.664842876,5.898114944,1,2,20,1,6.204153641,3.120159852,1,0,0,1,5.604882526,1,0,0,0,0,0,0,0,1,0,1,1,1,22.65,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,642.2729093
0,0,1,67.7,9.1,0,28,19,61,4.085081,1.407341557,17,3.079613758,1.935270751,0,6.925919,7.215239979,3.228826156,3.599725167,7.303338387,2,2,12,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,651.6860903
1,0,0,9.8,15.3,0,30,29,77,0.866286,-0.143540171,11,2.909081993,0.713299747,0,2.040714,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,1,0,1,6.808150954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,267.1301194
0,1,0,9.9,13.5,0,31,20,21,1.22715,0.204694408,16,2.909081993,1.037747013,0,2.82285,6.429558117,3.242726692,3.206803244,6.585937264,0,4,13,0,5.251487779,3.604226267,1,1,0,0,6.808150954,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,296.9255602
0,1,0,28.5,2.1,0,37,16,31,0.706146,-0.347933264,19,3.295836866,-1.625292942,0,0.196854,3.218875825,3.242726692,3.491951745,6.585937264,0,3,-1,0,3.757705645,3.358637767,1,1,0,0,3.104586678,1,0,0,0,1,0,0,0,0,0,1,1,0,28.75,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,239.7358872
0,0,0,11,1.4,1,32,24,74,0.054432,-2.910803063,11,2.724579503,-1.62167245,1,0.197568,6.551080335,3.16758253,3.599725167,7.024204092,0,1,-1,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,358.1611359
0,1,0,17.8,16.4,1,27,20,27,1.370712,0.315330313,20,2.876385516,1.707886435,0,5.517288,6.543911846,3.242726692,3.891820298,6.585937264,2,4,16,0,7.624032877,3.896909368,1,1,0,1,7.61697264,0,0,0,0,0,0,0,0,0,0,1,1,0,49.25,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,529.4736306
0,0,0,85.8,11.7,0,23,16,64,14.2803584,2.65891009,10,3.188416617,3.123502867,0,22.725846,7.478734826,4.185859671,3.599725167,8.429811995,0,2,16,0,6.747846135,3.604226267,0,1,0,1,6.808150954,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1262.491144
0,0,1,12.8,6.9,0,20,24,72,0.17595,-1.737555415,18,2.909081993,0.638717394,0,1.89405,6.429558117,2.890371758,3.599725167,6.570322581,0,2,14,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,380.8359004
0,0,1,44.1,15.6,0,31,22,66,8.326656,2.119461935,16,3.526360525,1.894518203,0,6.649344,7.776954403,3.238678452,3.599725167,7.506179607,0,2,20,1,6.747846135,3.604226267,0,0,0,0,6.808150954,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,494.8004801
0,0,0,92.001,10.9,0,23,21,55,9.66394,2.268401433,16,3.17805383,1.778853207,0,5.92306,7.44716836,4.056123349,3.996364154,8.285841042,0,1,-1,0,8.209634889,3.604226267,0,0,0,1,6.808150954,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1617.387552
0,1,0,14.7,6.8,0,32,31,20,0.9061,-0.098605604,15,3.526360525,-0.23079777,0,0.7939,5.370638028,2.788092909,3.582129084,4.831109825,0,1,-1,0,5.349723155,3.42751469,1,1,0,1,5.225746674,0,0,1,0,0,0,0,0,0,0,1,1,0,30.8,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,290.3121708
0,1,0,34.2,6.5,0,18,19,59,2.14812,0.764593041,18,3.457892725,0.820607683,0,2.27188,7.53369371,3.951243719,4.12552018,8.030344477,0,1,-1,0,8.13005904,4.314817885,0,0,0,0,8.352931568,0,1,0,0,0,0,0,0,0,0,1,1,1,74.8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,615.0158767
0,1,0,-1,12.7,0,23,16,69,6.68655,1.900098046,8,3.511545439,1.169210538,0,3.21945,7.768533301,4.190524308,3.599725167,8.429811995,1,2,7,1,6.747846135,3.604226267,1,0,1,0,6.808150954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,404.2658508
1,0,0,18.2,6.5,0,24,16,43,0.45448,-0.788601371,13,2.909081993,0.700877227,0,2.01552,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,0,0,6.808150954,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,421.2171526
0,1,0,18,27.7,0,21,17,62,2.450896,0.896453672,15,3.188416617,2.569638653,0,13.061104,7.122866659,3.242726692,3.599725167,6.585937264,0,3,17,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,363.1343022
1,0,0,36.7,14.1,0,27,20,32,4.133415,1.419103942,14,2.909081993,1.615735044,0,5.031585,6.429558117,3.242726692,3.494991261,6.585937264,0,1,-1,0,5.565286397,3.604226267,0,0,1,1,6.808150954,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,555.9970186
0,0,1,9.6,20.8,0,25,16,78,0.625872,-0.468609402,10,2.564949357,1.068197066,0,2.910128,5.783825182,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,257.8358463
0,0,0,31.9,17.5,0,25,16,64,0.42315,-0.860028553,15,3.96081317,2.34438421,0,10.42685,8.236155662,3.242726692,3.796612154,6.585937264,0,2,18,1,8.089436461,3.604226267,0,0,0,1,6.808150954,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,651.8140068
0,0,1,5.7,8,0,29,21,75,0.22616,-1.486512566,11,2.724579503,-0.424892606,0,0.65384,6.492239835,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,287.1361584
0,1,0,39.8,9.3,0,27,23,74,4.549932,1.515112288,19,3.488902962,1.703668965,0,5.494068,7.723120092,3.242726692,3.599725167,6.585937264,0,2,16,0,6.747846135,3.604226267,0,1,0,0,6.808150954,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,514.4484225
0,1,0,7.6,7.6,0,24,27,20,0.280136,-1.272480079,15,2.909081993,0.151745504,0,1.163864,6.429558117,3.242726692,3.240637317,6.585937264,0,1,-1,0,3.240637317,3.604226267,1,1,0,1,6.808150954,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,289.7222664
0,0,1,15.2,11.1,1,26,12,65,0.70707,-0.346625608,15,3.457892725,0.778833931,0,2.17893,7.654443226,3.242726692,3.577947893,6.585937264,0,1,-1,0,7.796037406,3.604226267,0,0,0,1,6.808150954,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,441.5513923
0,0,0,-1,21.2,0,25,27,66,1.709568,0.536240707,16,3.17805383,1.008845118,1,2.742432,7.303170051,3.242726692,3.599725167,6.585937264,0,1,-1,1,6.747846135,3.604226267,1,0,0,0,6.808150954,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,334.194091
0,0,1,50.5,7,0,19,20,45,1.90568,0.6448389,19,2.224623552,1.343992105,0,3.83432,4.442651256,3.242726692,3.445214267,6.585937264,0,2,20,0,6.082789524,3.604226267,1,0,0,0,6.808150954,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,493.3989811
1,0,0,35.5,12.5,1,13,20,44,2.2125,0.794123098,13,2.674148649,1.665345544,0,5.2875,6.951772164,3.242726692,3.599725167,6.585937264,0,2,17,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,592.1372593
0,0,1,57.1,5.9,0,21,18,59,1.8644,0.622939286,11,3.17805383,1.39515499,0,4.0356,7.272398393,3.242726692,3.599725167,6.585937264,1,1,-1,1,6.747846135,3.604226267,1,0,0,1,6.808150954,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,464.3678219
0,1,0,30.6,10.9,0,28,15,38,4.32621,1.46469187,15,2.909081993,1.504697205,0,4.50279,6.429558117,3.242726692,3.599725167,6.585937264,0,2,10,0,6.747846135,3.604226267,1,0,0,0,6.808150954,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,475.4580997
0,0,0,15.2,17.3,0,20,23,65,2.517496,0.923264757,13,3.020424886,1.213280553,0,3.364504,6.558197803,2.970414466,3.599725167,6.583754944,0,1,-1,0,6.747846135,3.604226267,0,0,1,1,6.808150954,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,646.2966456
1,0,0,14.8,10.3,0,19,14,26,0.61594,-0.484605723,15,2.909081993,0.561362832,0,1.75306,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,1,0,0,6.808150954,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,327.2102049
0,0,0,54.2,14.1,0,30,24,70,1.191873,0.175526019,16,2.909081993,2.631538203,1,13.895127,6.429558117,3.496507561,3.599725167,7.50908866,0,1,-1,1,6.747846135,3.604226267,0,0,2,1,6.808150954,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,603.3537782
0,1,0,31.5,6.9,0,36,21,65,2.609442,0.959136405,18,3.488902962,0.665034702,0,1.944558,7.637716433,3.242726692,3.599725167,6.585937264,0,2,19,0,6.747846135,3.604226267,1,0,0,0,6.808150954,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,496.7784914
0,0,0,44.1,3.6,0,27,22,61,1.88748,0.635242606,9,2.1690537,0.675247941,0,1.96452,6.272877007,2.90416508,3.599725167,7.035796629,0,3,-1,0,6.747846135,3.604226267,1,1,0,1,6.808150954,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,690.3294193
0,1,0,53.2,3.5,0,22,18,63,1.335495,0.28930201,13,2.302585093,0.076502603,0,1.079505,5.978885765,3.242726692,3.353406718,6.585937264,0,1,-1,0,7.098375639,3.604226267,0,1,0,0,6.808150954,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,319.0833235
0,0,0,-1,2.6,0,19,16,70,1.36864,0.313817546,11,2.48490665,1.494107866,0,4.45536,6.684611728,4.094344562,3.599725167,8.360878505,0,1,-1,1,6.747846135,3.604226267,1,0,2,0,6.808150954,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,725.8253443
0,1,0,13.1,8.1,0,28,19,64,1.295028,0.258532317,21,2.788092909,-0.027399974,0,0.972972,6.961296046,3.242726692,3.675034047,6.585937264,0,2,20,0,7.891424246,3.604226267,0,0,1,1,6.808150954,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,400.2048585
0,1,0,18.1,0.9,0,16,28,56,0.175491,-1.740167519,14,2.708050201,-2.168240934,0,0.11429904,5.926926026,2.862200881,3.356897123,5.995705541,0,2,12,1,6.543480098,3.604226267,1,0,1,0,6.808150954,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,190.4611997
0,1,0,18.3,10.1,0,20,25,43,1.22816,0.205517114,14,2.909081993,0.69506534,0,2.00384,6.429558117,3.242726692,3.599725167,6.585937264,0,2,11,1,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,344.956627
1,0,0,45.6,4.8,0,29,18,53,0.842304,-0.171614285,10,2.197224577,1.129366493,0,3.093696,6.234410726,2.803360381,3.599725167,6.850761557,0,1,-1,0,6.747846135,3.604226267,0,1,0,0,6.808150954,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,405.1400497
1,0,0,31.1,9.6,0,24,14,36,0.762048,-0.271745733,12,2.876385516,1.486581228,0,4.421952,4.828313737,3.020424886,3.599725167,5.186826991,0,2,11,0,6.747846135,3.604226267,1,0,1,1,6.808150954,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,418.2468294
0,0,1,17.8,3,0,22,21,52,0.47628,-0.741749362,9,3.102342009,-0.243703465,0,0.78372,7.323170718,3.242726692,3.599725167,6.585937264,0,2,10,1,6.747846135,3.604226267,1,0,1,1,6.808150954,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,298.3391719
0,0,1,32.5,7.5,0,29,20,44,0.90045,-0.104860641,17,2.909081993,1.238243788,0,3.44955,6.429558117,3.242726692,3.282789151,6.585937264,0,1,-1,1,6.139992305,3.604226267,0,0,0,0,6.808150954,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,354.2043649
1,0,0,30.8,4.6,0,24,18,48,1.722654,0.543866125,13,3.834061464,0.491854403,0,1.635346,7.828038032,3.228826156,3.599725167,7.283894558,0,1,-1,0,6.747846135,3.341093458,1,1,3,1,7.396396642,0,0,1,0,0,0,0,0,1,0,1,0,0,28.25,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,329.6969618
0,0,1,18.4,14.1,1,30,20,60,1.258848,0.230197017,19,2.909081993,1.339504595,0,3.817152,6.429558117,3.242726692,3.38269391,6.585937264,0,1,-1,0,4.767289035,3.604226267,0,0,2,1,6.808150954,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,553.7802728
0,0,1,33.2,6.7,0,23,15,67,1.189116,0.173210174,19,3.146305132,0.801052256,0,2.227884,7.289610521,3.242726692,4.014579594,6.585937264,0,1,-1,1,8.16325735,3.784189634,1,0,0,0,7.909856667,1,1,0,0,1,1,1,0,0,0,1,1,0,44,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,464.1013211
0,0,1,6.7,6.2,0,29,23,77,0.297972,-1.210755757,15,3.433987204,0.319201088,0,1.376028,7.644919345,3.761200116,3.599725167,8.04117149,0,2,12,1,6.747846135,3.604226267,0,0,0,0,6.808150954,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,382.2213802
0,0,1,-1,10.5,0,33,16,72,0.87696,-0.131293898,9,2.909081993,1.065758464,0,2.90304,6.429558117,3.242726692,3.599725167,6.585937264,1,1,-1,1,6.747846135,3.604226267,0,0,0,0,6.808150954,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,354.3548474
1,0,0,-1,5.9,0,26,24,44,0.981642,-0.018528599,19,2.545531272,0.916033899,0,2.499358,6.318968114,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,2,0,6.808150954,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,446.7913629
0,1,0,17.4,14,0,22,17,75,2.39358,0.872790153,17,3.624340933,1.207891118,0,3.34642,7.731930722,3.33220451,3.599725167,7.448595912,0,2,14,0,6.747846135,3.604226267,0,1,3,0,6.808150954,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,388.5295316
0,0,1,28.4,3.4,0,25,23,78,0.529584,-0.635663486,14,3.33220451,0.389617529,0,1.476416,7.544332108,3.228826156,3.599725167,7.528627422,0,1,-1,0,6.747846135,3.604226267,0,0,1,1,6.808150954,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,439.2897732
0,0,1,92.001,20.5,0,19,21,55,2.28288,0.825437804,21,2.583997552,3.176265566,0,23.95712,6.779921907,4.08176578,4.269465788,8.287465512,0,1,-1,1,8.369037323,4.219507705,0,0,0,0,8.413298268,0,0,1,0,0,0,1,0,1,0,1,1,0,68,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,891.6286626
0,1,0,22.8,9.6,0,16,13,29,1.202688,0.184559052,16,2.909081993,1.381611413,0,3.981312,6.429558117,3.242726692,3.46260601,6.585937264,0,4,13,0,6.825460036,2.898670561,0,0,0,1,6.362941893,0,0,1,0,0,1,1,1,1,0,1,0,0,18.15,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,336.6177302
1,0,0,18,10.6,0,27,25,43,1.944888,0.665204392,8,3.70745584,1.000305356,0,2.719112,7.118826249,3.008154794,3.599725167,6.423652725,0,1,-1,0,6.747846135,3.604226267,1,1,1,0,6.808150954,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,368.9754642
0,0,1,6.1,10.9,0,30,24,18,0.51666,-0.660370261,13,2.909081993,0.111845443,0,1.11834,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,1,6.747846135,3.604226267,0,0,0,1,6.808150954,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,337.7754608
1,0,0,7.9,2.2,0,27,12,28,0.129778,-2.041929981,16,2.756840365,-1.409677631,0,0.244222,5.370638028,3.242726692,3.599725167,6.585937264,0,2,-1,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,309.4317762
0,0,1,20.1,2.1,0,22,23,70,0.056994,-2.86480928,16,3.850147602,0.167212995,0,1.182006,7.895436007,3.936715618,3.599725167,8.067932923,1,1,-1,0,6.747846135,3.604226267,0,0,2,1,6.808150954,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,427.7787798
1,0,0,25.6,14.3,1,18,18,43,4.442295,1.491171135,14,2.909081993,1.310682759,0,3.708705,6.429558117,3.091042453,3.277144733,6.355934035,0,1,-1,0,6.53727114,3.604226267,0,0,0,0,6.808150954,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,434.8650231
0,0,1,11.6,7.2,0,25,16,56,0.780912,-0.247292812,12,2.351375257,0.267801762,0,1.307088,4.744932128,2.833213344,3.599725167,5.427150238,1,3,-1,0,6.747846135,3.604226267,0,0,1,0,6.808150954,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,391.9962135
0,0,1,5.8,12.7,1,31,25,66,1.12776,0.120233364,16,2.909081993,-0.925735191,0,0.39624,6.429558117,2.931193752,3.599725167,6.169401506,0,1,-1,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,419.1691719
0,1,0,5.1,19.7,0,21,0,73,0.684378,-0.379244882,18,3.719651113,0.084912676,0,1.088622,7.635303886,3.242726692,3.120159852,6.585937264,0,1,-1,0,7.042941552,3.604226267,0,0,2,1,6.808150954,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,136.8711052
0,0,1,35.7,8.2,0,17,14,26,2.66951,0.981894935,13,2.505525937,1.45872897,0,4.30049,4.941642423,2.890371758,3.599725167,5.205104985,1,4,14,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,514.3599564
1,0,0,13.1,6.8,1,21,18,54,0.7106,-0.341645595,10,3.267665989,-0.01065658,0,0.9894,6.01615716,3.242726692,3.599725167,6.585937264,0,2,-1,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,480.9341776
1,0,0,21.8,18.5,0,29,27,39,1.40304,0.338641311,12,2.788092909,2.011826292,0,7.47696,7.003065459,3.242726692,3.599725167,6.585937264,2,3,14,0,6.747846135,3.604226267,1,1,1,1,6.808150954,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,376.1248729
0,1,0,12,7.2,0,29,17,24,0.457272,-0.782476879,18,2.909081993,0.489026541,0,1.630728,6.429558117,3.242726692,3.599725167,6.585937264,0,4,18,0,6.747846135,3.604226267,0,0,0,1,6.808150954,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,388.7364035
0,0,1,25.1,3.7,0,19,17,26,1.091648,0.087688481,17,2.327277706,0.244006009,0,1.276352,5.872117789,3.242726692,3.599725167,6.585937264,2,5,14,1,6.747846135,3.604226267,1,0,1,1,6.808150954,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,407.1935854
0,0,1,8.4,12.4,0,21,0,19,0.357864,-1.027602253,14,3.772760938,0.226446889,0,1.254136,3.555348061,2.545531272,3.599725167,3.277144733,0,2,-1,1,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,244.2974859
0,1,0,63.1,5.3,0,16,21,60,3.145179,1.145870804,12,2.374905755,1.334427481,0,3.797821,6.336825731,3.719651113,3.599725167,7.680498914,0,3,13,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,614.0302444
0,0,1,5.5,6.1,0,14,0,24,0.31903,-1.142470137,16,2.909081993,-1.23453511,0,0.29097,6.429558117,3.242726692,3.599725167,6.585937264,3,1,-1,1,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,255.6976839
0,0,1,12.4,0.7,0,18,29,31,0.070146,-2.657176495,11,2.917770732,-2.168240934,0,0.11429904,6.993932975,3.242726692,3.599725167,6.585937264,0,2,13,1,6.747846135,3.604226267,1,0,0,1,6.808150954,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,255.1779852
0,0,0,5.1,29.2,0,23,19,61,1.366926,0.312564423,14,2.564949357,1.169404341,0,3.220074,6.173786104,3.242726692,3.476614021,6.585937264,0,1,-1,1,7.035136548,3.604226267,1,0,0,0,6.808150954,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,331.064673
1,0,0,-1,6.4,0,27,14,24,1.132608,0.124522938,18,2.463853241,0.756775287,0,2.131392,6.052089169,3.16758253,4.110053856,6.734413285,1,1,-1,0,7.672571746,4.132763672,0,0,2,0,7.662914354,0,0,0,0,1,1,1,0,0,0,1,0,0,62.35,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,606.0201264
0,0,0,31.8,12.8,0,22,23,66,3.224832,1.170880856,17,2.909081993,1.403929936,0,4.071168,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,2,1,6.808150954,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,757.613799
0,0,1,28.5,9,0,35,17,50,0.85536,-0.156232846,12,3.044522438,1.387453689,0,4.00464,6.593044534,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,0,0,1,6.808150954,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,428.5394421
0,1,0,47.2,13.1,0,26,24,64,5.302094,1.668101837,16,2.621038824,2.019679064,0,7.535906,6.727431725,3.242726692,3.494991261,6.585937264,0,2,13,1,7.587361189,3.604226267,1,0,0,0,6.808150954,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,449.1447507
